"","true","pred","no","yes"
"8941","no","no",0.8415118,0.1584882
"8942","no","no",0.7977572,0.2022428
"8943","no","no",0.8280814,0.1719186
"8944","no","no",0.8820861,0.1179139
"8945","no","no",0.8525142,0.1474858
"8946","no","no",0.7469847,0.2530153
"8947","no","yes",0.4438266,0.5561734
"8948","no","no",0.7638191,0.2361809
"8949","yes","no",0.6467556,0.3532444
"8950","no","no",0.9264568,0.07354321
"8951","no","no",0.5936161,0.4063839
"8952","no","no",0.9743022,0.02569785
"8953","no","no",0.6743296,0.3256704
"8954","no","no",0.890567,0.109433
"8955","no","no",0.6717748,0.3282252
"8956","no","no",0.869136,0.130864
"8957","no","no",0.9107705,0.08922949
"8958","no","no",0.8754908,0.1245092
"8959","yes","no",0.821074,0.178926
"8960","yes","yes",0.4675516,0.5324484
"8961","no","no",0.9427495,0.05725045
"8962","no","no",0.9254903,0.07450968
"8963","no","no",0.7635621,0.2364379
"8964","no","no",0.7847279,0.2152721
"8965","no","no",0.7721039,0.2278961
"8966","yes","no",0.669678,0.330322
"8967","no","no",0.6805432,0.3194568
"8968","no","no",0.6342425,0.3657575
"8969","no","no",0.7888875,0.2111125
"8970","no","no",0.9249802,0.07501985
"8971","no","no",0.8786064,0.1213936
"8972","yes","no",0.8100357,0.1899643
"8973","no","no",0.9479165,0.0520835
"8974","yes","yes",0.3769457,0.6230543
"8975","no","no",0.8302207,0.1697793
"8976","no","no",0.6203977,0.3796023
"8977","no","no",0.8382767,0.1617233
"8978","no","no",0.7986088,0.2013912
"8979","no","no",0.6763526,0.3236474
"8980","yes","yes",0.3778626,0.6221374
"8981","no","no",0.8260168,0.1739832
"8982","yes","yes",0.4713741,0.5286259
"8983","no","no",0.7962651,0.2037349
"8984","no","no",0.8952541,0.1047459
"8985","no","no",0.6278015,0.3721985
"8986","no","no",0.5927985,0.4072015
"8987","no","no",0.8064779,0.1935221
"8988","no","no",0.7743489,0.2256511
"8989","no","no",0.8107985,0.1892015
"8990","no","no",0.784138,0.215862
"8991","no","no",0.8557721,0.1442279
"8992","no","no",0.7487507,0.2512493
"8993","no","no",0.9153825,0.0846175
"8994","no","no",0.8200557,0.1799443
"8995","no","no",0.9234248,0.07657518
"8996","no","no",0.923804,0.076196
"8997","no","no",0.8166299,0.1833701
"8998","no","no",0.7526498,0.2473502
"8999","no","no",0.9117673,0.08823266
"9000","no","no",0.7945061,0.2054939
"9001","no","no",0.7786641,0.2213359
"9002","no","no",0.7726328,0.2273672
"9003","no","no",0.8356622,0.1643378
"9004","no","no",0.875543,0.124457
"9005","no","no",0.8737872,0.1262128
"9006","no","no",0.9127489,0.08725113
"9007","no","no",0.6131871,0.3868129
"9008","no","no",0.8739399,0.1260601
"9009","no","no",0.8443829,0.1556171
"9010","no","no",0.6437758,0.3562242
"9011","no","no",0.8782123,0.1217877
"9012","no","no",0.7145214,0.2854786
"9013","no","no",0.8761461,0.1238539
"9014","no","no",0.8668629,0.1331371
"9015","no","no",0.7920331,0.2079669
"9016","no","no",0.7238915,0.2761085
"9017","yes","no",0.9389877,0.06101227
"9018","no","yes",0.1790729,0.8209271
"9019","no","yes",0.09095446,0.9090455
"9020","yes","yes",0.3454276,0.6545724
"9021","yes","yes",0.430278,0.569722
"9022","yes","yes",0.1801098,0.8198902
"9023","yes","yes",0.1825849,0.8174151
"9024","no","yes",0.2784046,0.7215954
"9025","no","yes",0.4294483,0.5705517
"9026","yes","no",0.6431859,0.3568141
"9027","yes","yes",0.2307263,0.7692737
"9028","yes","yes",0.3013879,0.6986121
"9029","yes","no",0.5329693,0.4670307
"9030","yes","no",0.6017975,0.3982025
"9031","yes","yes",0.3868232,0.6131768
"9032","no","yes",0.1256463,0.8743537
"9033","no","no",0.6480727,0.3519273
"9034","yes","yes",0.4590073,0.5409927
"9035","no","yes",0.2990278,0.7009722
"9036","no","yes",0.1299012,0.8700988
"9037","yes","yes",0.497375,0.502625
"9038","yes","no",0.5599043,0.4400957
"9039","yes","yes",0.3979196,0.6020804
"9040","no","no",0.7366712,0.2633288
"9041","yes","yes",0.472069,0.527931
"9042","yes","yes",0.2501403,0.7498597
"9043","yes","no",0.6911575,0.3088425
"9044","yes","no",0.781446,0.218554
"9045","no","yes",0.3797238,0.6202762
"9046","no","no",0.7136872,0.2863128
"9047","yes","yes",0.353697,0.646303
"9048","yes","no",0.6391339,0.3608661
"9049","no","yes",0.4425769,0.5574231
"9050","yes","no",0.5783389,0.4216611
"9051","no","yes",0.5420157,0.4579843
"9052","no","no",0.7663196,0.2336804
"9053","no","yes",0.4637454,0.5362546
"9054","no","no",0.5703258,0.4296742
"9055","no","yes",0.4054646,0.5945354
"9056","no","no",0.7034422,0.2965578
"9057","no","no",0.6221277,0.3778723
"9058","yes","no",0.7446251,0.2553749
"9059","no","no",0.7956401,0.2043599
"9060","yes","yes",0.3576691,0.6423309
"9061","yes","no",0.6193359,0.3806641
"9062","yes","no",0.6275816,0.3724184
"9063","no","yes",0.4240058,0.5759942
"9064","no","no",0.5714874,0.4285126
"9065","no","no",0.7510868,0.2489132
"9066","yes","yes",0.4774124,0.5225876
"9067","no","no",0.749733,0.250267
"9068","no","no",0.5986543,0.4013457
"9069","no","yes",0.1366459,0.8633541
"9070","no","yes",0.2214878,0.7785122
"9071","no","yes",0.1747697,0.8252303
"9072","yes","yes",0.2338123,0.7661877
"9073","yes","yes",0.3767975,0.6232025
"9074","yes","yes",0.2094259,0.7905741
"9075","yes","yes",0.1677146,0.8322854
"9076","no","yes",0.2380957,0.7619043
"9077","yes","yes",0.1677146,0.8322854
"9078","no","yes",0.2219119,0.7780881
"9079","yes","yes",0.1415952,0.8584048
"9080","no","yes",0.2227436,0.7772564
"9081","no","yes",0.1282079,0.8717921
"9082","no","yes",0.2275754,0.7724246
"9083","no","yes",0.1998325,0.8001675
"9084","no","yes",0.2095888,0.7904112
"9085","yes","yes",0.2336857,0.7663143
"9086","yes","yes",0.2781593,0.7218407
"9087","no","yes",0.2004427,0.7995573
"9088","yes","yes",0.3837181,0.6162819
"9089","yes","yes",0.2364257,0.7635743
"9090","no","yes",0.5438574,0.4561426
"9091","no","yes",0.1677146,0.8322854
"9092","yes","yes",0.1485904,0.8514096
"9093","yes","yes",0.3435088,0.6564912
"9094","no","yes",0.3023797,0.6976203
"9095","yes","yes",0.189695,0.810305
"9096","no","no",0.6223532,0.3776468
"9097","yes","yes",0.07742069,0.9225793
"9098","no","yes",0.1182761,0.8817239
"9099","no","yes",0.4121494,0.5878506
"9100","no","yes",0.2240207,0.7759793
"9101","yes","yes",0.3095769,0.6904231
"9102","no","yes",0.3340086,0.6659914
"9103","no","yes",0.4422792,0.5577208
"9104","yes","yes",0.1357384,0.8642616
"9105","yes","yes",0.1425573,0.8574427
"9106","yes","yes",0.1546472,0.8453528
"9107","yes","yes",0.09322897,0.906771
"9108","no","yes",0.2704327,0.7295673
"9109","no","no",0.571224,0.428776
"9110","no","yes",0.2828878,0.7171122
"9111","no","yes",0.1288525,0.8711475
"9112","no","yes",0.184544,0.815456
"9113","yes","yes",0.2051424,0.7948576
"9114","no","yes",0.3315835,0.6684165
"9115","yes","yes",0.4624496,0.5375504
"9116","no","no",0.5551133,0.4448867
"9117","no","yes",0.4651238,0.5348762
"9118","no","yes",0.3542902,0.6457098
"9119","yes","yes",0.2528259,0.7471741
"9120","no","yes",0.1317403,0.8682597
"9121","no","yes",0.3220623,0.6779377
"9122","yes","yes",0.220594,0.779406
"9123","yes","yes",0.3401965,0.6598035
"9124","no","yes",0.2486476,0.7513524
"9125","yes","yes",0.4236981,0.5763019
"9126","no","yes",0.3448263,0.6551737
"9127","no","yes",0.06211726,0.9378827
"9128","no","yes",0.2687456,0.7312544
"9129","yes","yes",0.119671,0.880329
"9130","yes","yes",0.3179527,0.6820473
"9131","yes","yes",0.1073565,0.8926435
"9132","yes","yes",0.2993433,0.7006567
"9133","no","yes",0.1909442,0.8090558
"9134","yes","yes",0.5221014,0.4778986
"9135","yes","yes",0.03783817,0.9621618
"9136","yes","yes",0.1329855,0.8670145
"9137","yes","yes",0.2252091,0.7747909
"9138","yes","yes",0.2998661,0.7001339
"9139","yes","yes",0.210496,0.789504
"9140","no","yes",0.2999988,0.7000012
"9141","yes","yes",0.4307747,0.5692253
"9142","no","no",0.5819158,0.4180842
"9143","yes","yes",0.3107856,0.6892144
"9144","yes","yes",0.453974,0.546026
"9145","no","yes",0.3547622,0.6452378
"9146","yes","yes",0.2755674,0.7244326
"9147","yes","yes",0.4574665,0.5425335
"9148","no","yes",0.4686408,0.5313592
"9149","no","yes",0.1894478,0.8105522
"9150","no","no",0.6244721,0.3755279
"9151","no","no",0.6794951,0.3205049
"9152","no","yes",0.3005242,0.6994758
"9153","yes","yes",0.1690782,0.8309218
"9154","no","yes",0.2772779,0.7227221
"9155","no","no",0.7076548,0.2923452
"9156","yes","yes",0.2207035,0.7792965
"9157","no","yes",0.4396516,0.5603484
"9158","yes","yes",0.3667721,0.6332279
"9159","no","no",0.6936707,0.3063293
"9160","yes","yes",0.2945047,0.7054953
"9161","no","yes",0.5221014,0.4778986
"9162","no","yes",0.1592223,0.8407777
"9163","yes","yes",0.4280566,0.5719434
"9164","no","yes",0.2146246,0.7853754
"9165","no","yes",0.3456696,0.6543304
"9166","no","yes",0.4531334,0.5468666
"9167","no","no",0.5393999,0.4606001
"9168","yes","no",0.5485046,0.4514954
"9169","yes","yes",0.4426369,0.5573631
"9170","yes","no",0.6310378,0.3689622
"9171","no","yes",0.4276944,0.5723056
"9172","no","no",0.6280735,0.3719265
"9173","no","no",0.7481137,0.2518863
"9174","no","no",0.5617816,0.4382184
"9175","yes","yes",0.1739777,0.8260223
"9176","yes","yes",0.5826746,0.4173254
"9177","yes","no",0.6003407,0.3996593
"9178","yes","yes",0.4204144,0.5795856
"9179","yes","no",0.5665123,0.4334877
"9180","no","no",0.6605924,0.3394076
"9181","no","no",0.7548716,0.2451284
"9182","no","no",0.7012935,0.2987065
"9183","yes","no",0.695013,0.304987
"9184","yes","yes",0.3565043,0.6434957
"9185","no","no",0.6063775,0.3936225
"9186","no","yes",0.4299496,0.5700504
"9187","no","yes",0.3945883,0.6054117
"9188","yes","no",0.5989789,0.4010211
"9189","yes","no",0.6442875,0.3557125
"9190","no","no",0.4941731,0.5058269
"9191","yes","yes",0.4101675,0.5898325
"9192","yes","no",0.6281342,0.3718658
"9193","no","no",0.5509029,0.4490971
"9194","no","no",0.7452137,0.2547863
"9195","no","no",0.4793288,0.5206712
"9196","no","no",0.8629092,0.1370908
"9197","no","no",0.7777171,0.2222829
"9198","no","no",0.6168495,0.3831505
"9199","yes","no",0.6307942,0.3692058
"9200","no","no",0.8550865,0.1449135
"9201","no","yes",0.4515458,0.5484542
"9202","no","no",0.7097125,0.2902875
"9203","no","no",0.5950595,0.4049405
"9204","no","no",0.6514914,0.3485086
"9205","no","yes",0.4943584,0.5056416
"9206","yes","no",0.8813416,0.1186584
"9207","no","no",0.6531638,0.3468362
"9208","no","no",0.5922958,0.4077042
"9209","no","no",0.5875103,0.4124897
"9210","no","no",0.6459412,0.3540588
"9211","no","no",0.6081074,0.3918926
"9212","no","no",0.7457448,0.2542552
"9213","no","yes",0.34947,0.65053
"9214","no","no",0.5628146,0.4371854
"9215","yes","yes",0.4812057,0.5187943
"9216","no","no",0.6672698,0.3327302
"9217","no","no",0.5363577,0.4636423
"9218","yes","no",0.53647,0.46353
"9219","no","no",0.798595,0.201405
"9220","yes","no",0.5865019,0.4134981
"9221","no","no",0.7012935,0.2987065
"9222","no","no",0.7915751,0.2084249
"9223","no","yes",0.3400078,0.6599922
"9224","no","no",0.8134925,0.1865075
"9225","no","no",0.7146341,0.2853659
"9226","no","no",0.617219,0.382781
"9227","no","no",0.5571393,0.4428607
"9228","yes","yes",0.2631889,0.7368111
"9229","no","no",0.668938,0.331062
"9230","no","no",0.5690074,0.4309926
"9231","yes","no",0.6061388,0.3938612
"9232","no","no",0.761298,0.238702
"9233","no","no",0.5771974,0.4228026
"9234","no","no",0.648285,0.351715
"9235","no","no",0.5180638,0.4819362
"9236","no","no",0.7312522,0.2687478
"9237","no","no",0.5708088,0.4291912
"9238","no","yes",0.506169,0.493831
"9239","yes","no",0.8539928,0.1460072
"9240","no","no",0.6013284,0.3986716
"9241","no","no",0.7755367,0.2244633
"9242","no","no",0.9207698,0.0792302
"9243","no","no",0.9093592,0.09064082
"9244","no","no",0.8149646,0.1850354
"9245","no","no",0.7130364,0.2869636
"9246","no","no",0.9019003,0.09809972
"9247","no","no",0.8224238,0.1775762
"9248","no","no",0.9189605,0.08103953
"9249","no","no",0.8831735,0.1168265
"9250","no","no",0.8971808,0.1028192
"9251","no","no",0.9414639,0.05853608
"9252","no","no",0.923047,0.07695297
"9253","no","no",0.8026662,0.1973338
"9254","no","no",0.6890117,0.3109883
"9255","no","no",0.7732552,0.2267448
"9256","no","no",0.7904618,0.2095382
"9257","no","no",0.8214458,0.1785542
"9258","no","no",0.9355846,0.06441542
"9259","no","no",0.8844526,0.1155474
"9260","no","no",0.7647785,0.2352215
"9261","no","no",0.9156487,0.08435133
"9262","no","no",0.7362523,0.2637477
"9263","no","no",0.8286326,0.1713674
"9264","no","no",0.8386119,0.1613881
"9265","no","no",0.9273415,0.07265849
"9266","no","no",0.6497516,0.3502484
"9267","no","no",0.8598739,0.1401261
"9268","no","no",0.8358444,0.1641556
"9269","yes","no",0.7930348,0.2069652
"9270","yes","no",0.8040093,0.1959907
"9271","yes","no",0.6882278,0.3117722
"9272","no","no",0.8368803,0.1631197
"9273","yes","no",0.8205544,0.1794456
"9274","no","no",0.8538842,0.1461158
"9275","no","no",0.864084,0.135916
"9276","no","no",0.7659685,0.2340315
"9277","no","no",0.6551406,0.3448594
"9278","yes","no",0.5990663,0.4009337
"9279","no","no",0.927355,0.07264499
"9280","no","no",0.7948791,0.2051209
"9281","no","no",0.8559202,0.1440798
"9282","no","no",0.8976212,0.1023788
"9283","no","no",0.8408222,0.1591778
"9284","no","no",0.9118821,0.08811791
"9285","no","no",0.9206546,0.07934543
"9286","no","no",0.8811711,0.1188289
"9287","yes","no",0.7860159,0.2139841
"9288","no","no",0.9277871,0.07221287
"9289","no","no",0.9277871,0.07221287
"9290","no","no",0.8544753,0.1455247
"9291","no","no",0.7553813,0.2446187
"9292","no","no",0.737822,0.262178
"9293","no","no",0.9206546,0.07934543
"9294","yes","no",0.7474077,0.2525923
"9295","no","no",0.8879372,0.1120628
"9296","no","no",0.8961824,0.1038176
"9297","no","no",0.818236,0.181764
"9298","no","no",0.7782652,0.2217348
"9299","no","no",0.83767,0.16233
"9300","no","no",0.9145658,0.08543421
"9301","no","no",0.9255535,0.07444647
"9302","no","no",0.9558597,0.04414027
"9303","no","no",0.9240647,0.07593533
"9304","no","no",0.8311492,0.1688508
"9305","no","no",0.9420913,0.05790867
"9306","no","no",0.6918971,0.3081029
"9307","no","no",0.7277317,0.2722683
"9308","no","no",0.8372781,0.1627219
"9309","no","no",0.8503728,0.1496272
"9310","no","no",0.6754616,0.3245384
"9311","no","yes",0.4750627,0.5249373
"9312","no","no",0.5661855,0.4338145
"9313","yes","no",0.8820376,0.1179624
"9314","no","no",0.8560961,0.1439039
"9315","no","no",0.8439291,0.1560709
"9316","no","no",0.8904674,0.1095326
"9317","no","no",0.8101047,0.1898953
"9318","yes","no",0.6358887,0.3641113
"9319","no","no",0.8361121,0.1638879
"9320","no","no",0.8112963,0.1887037
"9321","no","no",0.8964024,0.1035976
"9322","no","no",0.8260578,0.1739422
"9323","no","no",0.7843591,0.2156409
"9324","no","no",0.8157145,0.1842855
"9325","no","no",0.799414,0.200586
"9326","no","no",0.8646804,0.1353196
"9327","no","no",0.8443773,0.1556227
"9328","no","no",0.7817608,0.2182392
"9329","no","no",0.7727762,0.2272238
"9330","no","no",0.7080202,0.2919798
"9331","no","no",0.7251511,0.2748489
"9332","no","no",0.9021235,0.09787645
"9333","no","no",0.8752892,0.1247108
"9334","no","no",0.9122896,0.08771037
"9335","no","no",0.8689372,0.1310628
"9336","no","no",0.8057938,0.1942062
"9337","no","no",0.8333247,0.1666753
"9338","no","no",0.8700955,0.1299045
"9339","no","no",0.8871124,0.1128876
"9340","no","no",0.8487529,0.1512471
"9341","no","no",0.8537565,0.1462435
"9342","no","no",0.8805439,0.1194561
"9343","no","no",0.930924,0.06907604
"9344","no","no",0.8654564,0.1345436
"9345","no","no",0.8323103,0.1676897
"9346","no","no",0.7939939,0.2060061
"9347","yes","no",0.7569889,0.2430111
"9348","no","no",0.8291261,0.1708739
"9349","no","no",0.7878264,0.2121736
"9350","no","no",0.6030695,0.3969305
"9351","no","no",0.5915881,0.4084119
"9352","no","no",0.6238844,0.3761156
"9353","no","no",0.930924,0.06907604
"9354","no","no",0.8648333,0.1351667
"9355","no","no",0.8828504,0.1171496
"9356","yes","no",0.9796928,0.02030723
"9357","yes","no",0.5213973,0.4786027
"9358","no","no",0.5689716,0.4310284
"9359","no","no",0.909705,0.09029502
"9360","no","no",0.8846031,0.1153969
"9361","no","no",0.7988764,0.2011236
"9362","no","no",0.6360857,0.3639143
"9363","no","no",0.8434148,0.1565852
"9364","no","no",0.8262899,0.1737101
"9365","no","no",0.9272273,0.07277266
"9366","no","no",0.7737345,0.2262655
"9367","no","no",0.854003,0.145997
"9368","no","no",0.8532966,0.1467034
"9369","no","no",0.8106556,0.1893444
"9370","no","no",0.8534897,0.1465103
"9371","no","no",0.9358994,0.06410062
"9372","yes","no",0.8444209,0.1555791
"9373","no","no",0.8456902,0.1543098
"9374","no","no",0.9038288,0.0961712
"9375","no","no",0.8256556,0.1743444
"9376","yes","no",0.565713,0.434287
"9377","no","no",0.8913167,0.1086833
"9378","no","no",0.9222001,0.07779995
"9379","no","no",0.82323,0.17677
"9380","no","no",0.7861344,0.2138656
"9381","no","no",0.7870995,0.2129005
"9382","no","no",0.8901891,0.1098109
"9383","no","no",0.8614256,0.1385744
"9384","no","no",0.7455541,0.2544459
"9385","no","no",0.9030785,0.09692148
"9386","no","no",0.864748,0.135252
"9387","no","no",0.8037649,0.1962351
"9388","no","no",0.8634149,0.1365851
"9389","no","no",0.6066798,0.3933202
"9390","yes","no",0.7581327,0.2418673
"9391","no","no",0.8889877,0.1110123
"9392","no","no",0.8999446,0.1000554
"9393","yes","no",0.8992467,0.1007533
"9394","no","no",0.9376992,0.06230075
"9395","no","no",0.9131516,0.08684843
"9396","no","no",0.8047538,0.1952462
"9397","no","no",0.847349,0.152651
"9398","no","no",0.937522,0.06247796
"9399","no","no",0.8060794,0.1939206
"9400","no","no",0.7820683,0.2179317
"9401","no","no",0.6130034,0.3869966
"9402","no","no",0.7130141,0.2869859
"9403","yes","no",0.7044964,0.2955036
"9404","no","no",0.8136586,0.1863414
"9405","yes","no",0.914459,0.08554099
"9406","yes","no",0.7160671,0.2839329
"9407","no","no",0.8880791,0.1119209
"9408","no","no",0.8146119,0.1853881
"9409","no","no",0.7257836,0.2742164
"9410","no","no",0.6364407,0.3635593
"9411","no","no",0.6364407,0.3635593
"9412","no","no",0.7694016,0.2305984
"9413","no","no",0.7034641,0.2965359
"9414","no","no",0.7790674,0.2209326
"9415","no","no",0.9222388,0.07776118
"9416","no","no",0.8965919,0.1034081
"9417","no","no",0.7745077,0.2254923
"9418","no","no",0.8519802,0.1480198
"9419","no","no",0.803777,0.196223
"9420","no","no",0.749749,0.250251
"9421","no","no",0.7430683,0.2569317
"9422","no","no",0.7236536,0.2763464
"9423","no","no",0.8636621,0.1363379
"9424","no","no",0.8335714,0.1664286
"9425","no","no",0.7681519,0.2318481
"9426","no","no",0.7366822,0.2633178
"9427","no","no",0.7769082,0.2230918
"9428","no","no",0.8216819,0.1783181
"9429","no","no",0.7625191,0.2374809
"9430","no","no",0.7485634,0.2514366
"9431","no","no",0.9548688,0.04513123
"9432","no","no",0.6400474,0.3599526
"9433","yes","no",0.8105103,0.1894897
"9434","no","no",0.794892,0.205108
"9435","no","no",0.7614,0.2386
"9436","no","no",0.798513,0.201487
"9437","no","no",0.6646479,0.3353521
"9438","no","no",0.855566,0.144434
"9439","no","no",0.8892464,0.1107536
"9440","no","no",0.7826096,0.2173904
"9441","no","no",0.9332087,0.06679129
"9442","no","no",0.9309833,0.06901666
"9443","no","no",0.8501954,0.1498046
"9444","no","no",0.7854746,0.2145254
"9445","no","no",0.6624358,0.3375642
"9446","no","no",0.896789,0.103211
"9447","no","no",0.896789,0.103211
"9448","no","no",0.8517125,0.1482875
"9449","no","no",0.9135375,0.0864625
"9450","no","no",0.7453592,0.2546408
"9451","no","no",0.8184637,0.1815363
"9452","no","no",0.9142283,0.08577166
"9453","no","no",0.8289742,0.1710258
"9454","no","no",0.7761305,0.2238695
"9455","no","no",0.8105103,0.1894897
"9456","no","no",0.5847975,0.4152025
"9457","no","no",0.9027771,0.09722292
"9458","no","no",0.8263596,0.1736404
"9459","no","no",0.8921807,0.1078193
"9460","no","no",0.77287,0.22713
"9461","no","no",0.940665,0.05933498
"9462","no","no",0.9139449,0.08605514
"9463","no","no",0.9611802,0.03881976
"9464","no","no",0.8102888,0.1897112
"9465","no","no",0.8534484,0.1465516
"9466","no","no",0.8321781,0.1678219
"9467","no","no",0.8415185,0.1584815
"9468","yes","no",0.7590365,0.2409635
"9469","yes","no",0.9196141,0.08038588
"9470","no","no",0.9126503,0.08734968
"9471","no","no",0.8549999,0.1450001
"9472","no","no",0.8722131,0.1277869
"9473","no","no",0.8363165,0.1636835
"9474","no","no",0.8299699,0.1700301
"9475","no","no",0.8897616,0.1102384
"9476","no","no",0.7894462,0.2105538
"9477","no","no",0.5382079,0.4617921
"9478","no","no",0.9327418,0.06725818
"9479","no","no",0.7511311,0.2488689
"9480","no","no",0.9182773,0.08172265
"9481","no","no",0.9022429,0.09775709
"9482","no","no",0.790556,0.209444
"9483","no","no",0.9410249,0.05897509
"9484","no","no",0.8137892,0.1862108
"9485","no","no",0.8930371,0.1069629
"9486","no","no",0.9243176,0.07568237
"9487","no","no",0.9145265,0.08547346
"9488","no","no",0.8691275,0.1308725
"9489","no","no",0.6741545,0.3258455
"9490","no","no",0.9146955,0.08530446
"9491","no","no",0.8855069,0.1144931
"9492","no","no",0.8927883,0.1072117
"9493","no","no",0.92701,0.07298997
"9494","no","no",0.761705,0.238295
"9495","no","no",0.7324203,0.2675797
"9496","no","no",0.8339518,0.1660482
"9497","no","no",0.6820861,0.3179139
"9498","no","no",0.8504341,0.1495659
"9499","no","no",0.9111258,0.08887416
"9500","no","no",0.8269375,0.1730625
"9501","no","no",0.8909048,0.1090952
"9502","no","no",0.7984698,0.2015302
"9503","no","no",0.7326905,0.2673095
"9504","no","no",0.7643282,0.2356718
"9505","no","no",0.8688486,0.1311514
"9506","no","no",0.9390173,0.06098272
"9507","no","no",0.9184448,0.08155515
"9508","no","no",0.8638631,0.1361369
"9509","no","no",0.9061902,0.09380978
"9510","no","no",0.8387487,0.1612513
"9511","no","no",0.7950796,0.2049204
"9512","no","no",0.7065924,0.2934076
"9513","no","no",0.8602808,0.1397192
"9514","yes","no",0.8686602,0.1313398
"9515","no","no",0.9022429,0.09775709
"9516","no","no",0.7195995,0.2804005
"9517","no","no",0.9329174,0.06708261
"9518","no","no",0.705587,0.294413
"9519","no","no",0.8247649,0.1752351
"9520","no","no",0.8502197,0.1497803
"9521","no","no",0.8430235,0.1569765
"9522","no","no",0.6963416,0.3036584
"9523","no","no",0.7319499,0.2680501
"9524","no","no",0.7646937,0.2353063
"9525","no","no",0.8080633,0.1919367
"9526","no","no",0.7688546,0.2311454
"9527","no","no",0.8588454,0.1411546
"9528","no","no",0.8094964,0.1905036
"9529","no","no",0.791297,0.208703
"9530","no","no",0.8738901,0.1261099
"9531","no","no",0.8921787,0.1078213
"9532","no","no",0.7742878,0.2257122
"9533","no","no",0.633652,0.366348
"9534","no","no",0.6171891,0.3828109
"9535","no","no",0.6108478,0.3891522
"9536","no","no",0.745921,0.254079
"9537","no","no",0.8694112,0.1305888
"9538","no","no",0.7680082,0.2319918
"9539","no","no",0.9025435,0.09745652
"9540","no","no",0.9269391,0.07306085
"9541","no","no",0.897323,0.102677
"9542","no","no",0.948037,0.05196301
"9543","no","yes",0.498247,0.501753
"9544","no","no",0.7075244,0.2924756
"9545","no","no",0.8436245,0.1563755
"9546","no","no",0.8643882,0.1356118
"9547","no","no",0.8881656,0.1118344
"9548","no","no",0.7967878,0.2032122
"9549","no","no",0.8376554,0.1623446
"9550","no","no",0.8512099,0.1487901
"9551","no","no",0.8141374,0.1858626
"9552","no","no",0.8068222,0.1931778
"9553","no","no",0.9329485,0.06705147
"9554","no","no",0.8862104,0.1137896
"9555","no","no",0.8760295,0.1239705
"9556","no","no",0.8904902,0.1095098
"9557","yes","no",0.7254605,0.2745395
"9558","no","no",0.6972061,0.3027939
"9559","yes","no",0.7673002,0.2326998
"9560","no","no",0.9539952,0.04600485
"9561","no","no",0.7751757,0.2248243
"9562","no","no",0.8004095,0.1995905
"9563","no","no",0.7209647,0.2790353
"9564","no","no",0.8672522,0.1327478
"9565","no","no",0.7947562,0.2052438
"9566","no","no",0.6870657,0.3129343
"9567","no","no",0.9526584,0.04734164
"9568","no","no",0.8151407,0.1848593
"9569","no","no",0.8980609,0.1019391
"9570","no","no",0.9213745,0.0786255
"9571","no","no",0.8576356,0.1423644
"9572","no","no",0.7716929,0.2283071
"9573","no","no",0.8675247,0.1324753
"9574","yes","no",0.9240227,0.07597725
"9575","no","no",0.8979496,0.1020504
"9576","no","no",0.7923417,0.2076583
"9577","no","no",0.6368722,0.3631278
"9578","no","no",0.8999891,0.1000109
"9579","no","no",0.9521994,0.04780063
"9580","no","no",0.8940974,0.1059026
"9581","no","no",0.8835951,0.1164049
"9582","no","no",0.7861525,0.2138475
"9583","no","no",0.8143543,0.1856457
"9584","no","no",0.8678053,0.1321947
"9585","no","no",0.7849181,0.2150819
"9586","no","no",0.7823092,0.2176908
"9587","no","no",0.8819065,0.1180935
"9588","no","no",0.6492978,0.3507022
"9589","no","no",0.8581727,0.1418273
"9590","no","no",0.8068022,0.1931978
"9591","no","no",0.7225541,0.2774459
"9592","no","no",0.7932735,0.2067265
"9593","no","no",0.6737183,0.3262817
"9594","no","no",0.8596002,0.1403998
"9595","no","no",0.8187575,0.1812425
"9596","no","no",0.6753646,0.3246354
"9597","no","no",0.7703168,0.2296832
"9598","no","no",0.8666167,0.1333833
"9599","no","no",0.8083205,0.1916795
"9600","no","no",0.6616654,0.3383346
"9601","no","yes",0.5103011,0.4896989
"9602","no","yes",0.5103011,0.4896989
"9603","no","yes",0.4789471,0.5210529
"9604","no","no",0.8567941,0.1432059
"9605","no","no",0.8567941,0.1432059
"9606","no","no",0.9182977,0.08170228
"9607","no","no",0.8136905,0.1863095
"9608","no","no",0.7297045,0.2702955
"9609","no","no",0.84054,0.15946
"9610","no","no",0.8256464,0.1743536
"9611","yes","no",0.7933623,0.2066377
"9612","no","no",0.9175595,0.08244054
"9613","no","no",0.8766663,0.1233337
"9614","no","no",0.9071918,0.09280815
"9615","no","no",0.8864693,0.1135307
"9616","no","no",0.9466572,0.05334284
"9617","no","no",0.9046852,0.09531476
"9618","no","no",0.7632759,0.2367241
"9619","no","no",0.6650486,0.3349514
"9620","no","no",0.7753902,0.2246098
"9621","no","no",0.5569964,0.4430036
"9622","no","no",0.7522159,0.2477841
"9623","no","no",0.9131728,0.08682721
"9624","no","no",0.7733898,0.2266102
"9625","no","no",0.9052194,0.09478062
"9626","no","no",0.913923,0.08607696
"9627","no","no",0.9127252,0.08727476
"9628","no","no",0.7281299,0.2718701
"9629","no","no",0.8444903,0.1555097
"9630","no","no",0.6693969,0.3306031
"9631","no","no",0.862251,0.137749
"9632","no","no",0.7988031,0.2011969
