"","y.act","y.pred","no","yes"
"10559","no","no",0.660524573827752,0.339475426172248
"10560","no","no",0.50778294818881,0.49221705181119
"10561","yes","no",0.549723112342603,0.450276887657397
"10562","no","no",0.570302633285686,0.429697366714315
"10563","no","no",0.506166348443066,0.493833651556934
"10564","no","no",0.622454463247013,0.377545536752987
"10565","no","no",0.603049527284352,0.396950472715648
"10566","no","no",0.670021488570762,0.329978511429238
"10567","no","no",0.507880220151708,0.492119779848292
"10568","yes","no",0.618021544002353,0.381978455997647
"10569","no","no",0.566891239444061,0.433108760555939
"10570","no","no",0.617075619643511,0.382924380356489
"10571","no","no",0.599991441710991,0.400008558289008
"10572","no","no",0.5328992185777,0.4671007814223
"10573","yes","no",0.655786557705482,0.344213442294517
"10574","no","no",0.555516294853847,0.444483705146153
"10575","no","no",0.644802596384063,0.355197403615936
"10576","yes","no",0.538744378149467,0.461255621850533
"10577","yes","no",0.658001004423006,0.341998995576994
"10578","no","yes",0.464682417161528,0.535317582838472
"10579","no","no",0.717969027764724,0.282030972235276
"10580","no","no",0.599357431762792,0.400642568237208
"10581","no","no",0.563119337002336,0.436880662997664
"10582","no","no",0.622225877076149,0.377774122923851
"10583","no","no",0.69697883992249,0.30302116007751
"10584","no","no",0.671095622291492,0.328904377708508
"10585","no","no",0.666416857779892,0.333583142220108
"10586","no","no",0.533392801863052,0.466607198136948
"10587","no","yes",0.439413251497415,0.560586748502585
"10588","no","no",0.576855941412916,0.423144058587084
"10589","no","no",0.73663668079857,0.26336331920143
"10590","no","no",0.572236351591232,0.427763648408768
"10591","no","no",0.540874644825352,0.459125355174649
"10592","no","no",0.593382650428354,0.406617349571647
"10593","no","no",0.648729254930452,0.351270745069548
"10594","no","no",0.724443370616987,0.275556629383012
"10595","no","no",0.704664217763714,0.295335782236286
"10596","no","no",0.583718497706731,0.416281502293269
"10597","no","no",0.57390135281831,0.42609864718169
"10598","no","no",0.533860223029015,0.466139776970985
"10599","no","no",0.575562279486267,0.424437720513733
"10600","no","no",0.72824541403972,0.271754585960279
"10601","no","no",0.587329719798346,0.412670280201654
"10602","no","no",0.565064841630283,0.434935158369717
"10603","no","no",0.651441281668132,0.348558718331868
"10604","no","no",0.706539717815896,0.293460282184104
"10605","no","no",0.568123105216578,0.431876894783422
"10606","no","no",0.490793570203176,0.509206429796824
"10607","no","no",0.574680471107876,0.425319528892124
"10608","no","no",0.544778239005632,0.455221760994368
"10609","no","no",0.604959581301098,0.395040418698903
"10610","no","no",0.5779845913053,0.422015408694701
"10611","no","no",0.530860123033663,0.469139876966337
"10612","no","no",0.542109340683554,0.457890659316446
"10613","no","no",0.640374314213825,0.359625685786175
"10614","no","no",0.667369843329762,0.332630156670238
"10615","no","no",0.614100967805072,0.385899032194928
"10616","no","no",0.723249272889279,0.276750727110721
"10617","no","no",0.707968810513402,0.292031189486598
"10618","no","no",0.605975218684709,0.394024781315291
"10619","no","no",0.525616592366722,0.474383407633278
"10620","no","no",0.608179783330237,0.391820216669762
"10621","no","no",0.555819301669879,0.444180698330121
"10622","yes","no",0.593068150951713,0.406931849048287
"10623","no","no",0.651154059438891,0.348845940561109
"10624","no","no",0.644694877389843,0.355305122610157
"10625","yes","no",0.721267723262526,0.278732276737474
"10626","no","no",0.590266642841623,0.409733357158377
"10627","no","no",0.582061140894032,0.417938859105968
"10628","no","no",0.645253068544457,0.354746931455544
"10629","no","no",0.55858009580098,0.44141990419902
"10630","yes","no",0.662166332869804,0.337833667130196
"10631","no","no",0.536993397286687,0.463006602713313
"10632","no","no",0.606241829118926,0.393758170881074
"10633","no","no",0.64080221581606,0.35919778418394
"10634","no","no",0.535992386193087,0.464007613806913
"10635","no","no",0.532693225890706,0.467306774109294
"10636","no","no",0.506327375769699,0.493672624230301
"10637","no","no",0.548871865768248,0.451128134231752
"10638","no","no",0.513350964767406,0.486649035232595
"10639","no","no",0.550986852176073,0.449013147823927
"10640","no","no",0.593068150951713,0.406931849048287
"10641","yes","no",0.58592110765467,0.41407889234533
"10642","no","no",0.670446790222945,0.329553209777055
"10643","no","no",0.66639281261584,0.33360718738416
"10644","no","no",0.572842158435312,0.427157841564688
"10645","no","no",0.650151825798203,0.349848174201797
"10646","no","no",0.584908242126192,0.415091757873808
"10647","yes","no",0.579268599551297,0.420731400448703
"10648","no","yes",0.342831407647745,0.657168592352256
"10649","no","no",0.589238873703658,0.410761126296341
"10650","no","no",0.531537032025634,0.468462967974366
"10651","no","no",0.598943911492548,0.401056088507451
"10652","no","no",0.623741536258143,0.376258463741857
"10653","no","no",0.568690491129575,0.431309508870425
"10654","yes","no",0.683920175507636,0.316079824492364
"10655","no","yes",0.4908695730747,0.5091304269253
"10656","no","no",0.570390816037581,0.429609183962419
"10657","no","no",0.512730515563432,0.487269484436568
"10658","no","no",0.57545752631862,0.42454247368138
"10659","no","no",0.633509725063424,0.366490274936576
"10660","yes","no",0.614865904866835,0.385134095133166
"10661","no","no",0.59102889013134,0.40897110986866
"10662","no","no",0.617854179436531,0.382145820563468
"10663","no","no",0.728709766143579,0.271290233856421
"10664","no","no",0.628714590651282,0.371285409348718
"10665","no","no",0.596711130945134,0.403288869054866
"10666","no","no",0.507880220151708,0.492119779848292
"10667","no","no",0.547994306561604,0.452005693438396
"10668","no","no",0.606541447890354,0.393458552109646
"10669","no","no",0.611257853058522,0.388742146941478
"10670","no","no",0.540267780831931,0.459732219168069
"10671","no","no",0.63759899460784,0.36240100539216
"10672","no","no",0.579351639149633,0.420648360850367
"10673","no","no",0.502111987193977,0.497888012806023
"10674","no","no",0.512665822462444,0.487334177537556
"10675","no","no",0.740026831919598,0.259973168080401
"10676","no","no",0.661463070989922,0.338536929010079
"10677","no","no",0.654863136785837,0.345136863214163
"10678","no","no",0.518472713001829,0.481527286998171
"10679","no","no",0.514644541111579,0.485355458888421
"10680","no","no",0.639336481475681,0.360663518524319
"10681","no","no",0.608097349814098,0.391902650185902
"10682","no","no",0.595392122826298,0.404607877173701
"10683","no","no",0.594417110542181,0.405582889457819
"10684","no","no",0.763353751127241,0.236646248872759
"10685","no","no",0.644802596384063,0.355197403615936
"10686","no","no",0.608169865553076,0.391830134446924
"10687","no","no",0.638324784682248,0.361675215317753
"10688","no","no",0.655984340210971,0.34401565978903
"10689","no","no",0.732670057343,0.267329942657001
"10690","no","no",0.659648723327219,0.340351276672781
"10691","no","yes",0.398983115739607,0.601016884260392
"10692","no","no",0.79732181452918,0.20267818547082
"10693","no","no",0.514399422842049,0.485600577157951
"10694","no","no",0.652995750311767,0.347004249688233
"10695","yes","no",0.675390450938089,0.324609549061911
"10696","no","no",0.698234249649731,0.301765750350269
"10697","no","no",0.565291345480359,0.434708654519641
"10698","no","no",0.758711964973914,0.241288035026085
"10699","no","no",0.781625396466083,0.218374603533916
"10700","no","no",0.55992702397304,0.440072976026959
"10701","no","no",0.565503093469065,0.434496906530935
"10702","no","no",0.614460701727741,0.385539298272259
"10703","no","no",0.538797991753218,0.461202008246782
"10704","yes","no",0.557625163101308,0.442374836898692
"10705","no","no",0.576365683974696,0.423634316025304
"10706","yes","no",0.67412290725808,0.32587709274192
"10707","no","no",0.578483215448755,0.421516784551245
"10708","no","no",0.589883933104236,0.410116066895764
"10709","yes","no",0.610692976240207,0.389307023759793
"10710","no","no",0.554017054831254,0.445982945168746
"10711","no","no",0.600109080508896,0.399890919491105
"10712","no","yes",0.465951889024161,0.534048110975839
"10713","no","no",0.696334667829559,0.303665332170441
"10714","no","no",0.665462654499778,0.334537345500223
"10715","yes","no",0.590935035492333,0.409064964507667
"10716","no","no",0.612036665630758,0.387963334369242
"10717","no","no",0.648338686120351,0.35166131387965
"10718","no","no",0.619538858846253,0.380461141153747
"10719","yes","no",0.655616183997962,0.344383816002037
"10720","no","no",0.721078352140245,0.278921647859755
"10721","no","no",0.722713606955176,0.277286393044824
"10722","no","no",0.722858294779291,0.277141705220708
"10723","no","no",0.60017815564765,0.39982184435235
"10724","no","no",0.587585703789692,0.412414296210308
"10725","no","no",0.707122259849712,0.292877740150288
"10726","no","no",0.727134548389248,0.272865451610752
"10727","no","no",0.638410929165786,0.361589070834214
"10728","no","no",0.560502373315078,0.439497626684921
"10729","no","no",0.696695922977637,0.303304077022364
"10730","no","no",0.686351303994519,0.313648696005482
"10731","no","no",0.630658443163626,0.369341556836374
"10732","no","no",0.709953278452441,0.290046721547559
"10733","no","no",0.548028587382324,0.451971412617676
"10734","yes","no",0.594372507959673,0.405627492040327
"10735","no","no",0.681691970486912,0.318308029513088
"10736","no","no",0.648206791632095,0.351793208367905
"10737","no","no",0.752439438619849,0.247560561380151
"10738","no","no",0.641941334316418,0.358058665683582
"10739","yes","no",0.623533686958249,0.376466313041751
"10740","no","no",0.611318505318923,0.388681494681077
"10741","no","no",0.531018072950843,0.468981927049157
"10742","no","no",0.629300319656455,0.370699680343545
"10743","no","no",0.719966981917037,0.280033018082964
"10744","yes","no",0.621339250806469,0.378660749193531
"10745","no","yes",0.467512168536956,0.532487831463044
"10746","no","no",0.581661337320744,0.418338662679256
"10747","no","no",0.60256551954053,0.39743448045947
"10748","no","no",0.701641309103937,0.298358690896063
"10749","no","no",0.679023228717611,0.320976771282389
"10750","no","no",0.671157205814713,0.328842794185288
"10751","yes","no",0.604632639612152,0.395367360387849
"10752","no","no",0.683103571879828,0.316896428120171
"10753","no","no",0.660452338242649,0.339547661757351
"10754","no","no",0.754378677524602,0.245621322475398
"10755","no","no",0.642241565313633,0.357758434686367
"10756","no","no",0.534574352566798,0.465425647433202
"10757","no","no",0.537963716788456,0.462036283211544
"10758","yes","no",0.685705005188511,0.314294994811489
"10759","no","no",0.634358358802857,0.365641641197144
"10760","no","no",0.553326074144979,0.446673925855021
"10761","no","no",0.610589502644128,0.389410497355872
"10762","no","no",0.671157205814713,0.328842794185288
"10763","no","no",0.696984835106978,0.303015164893021
"10764","no","no",0.484305187595869,0.515694812404131
"10765","no","no",0.679542371793064,0.320457628206936
"10766","no","yes",0.38927614563103,0.61072385436897
"10767","no","no",0.749671773015354,0.250328226984646
"10768","yes","no",0.641195044667185,0.358804955332815
"10769","no","no",0.622856705025303,0.377143294974698
"10770","no","no",0.577199503549754,0.422800496450245
"10771","no","no",0.696164265835616,0.303835734164384
"10772","no","yes",0.446086170276727,0.553913829723273
"10773","no","no",0.586686637680179,0.413313362319821
"10774","no","no",0.699243303174284,0.300756696825717
"10775","no","no",0.581447008810787,0.418552991189213
"10776","no","no",0.696334667829559,0.303665332170441
"10777","no","no",0.52519442279155,0.47480557720845
"10778","no","no",0.634243274529338,0.365756725470663
"10779","yes","no",0.494527311050986,0.505472688949014
"10780","no","no",0.604632639612152,0.395367360387849
"10781","no","no",0.637786327622705,0.362213672377295
"10782","no","no",0.641195044667185,0.358804955332815
"10783","no","no",0.631753230996191,0.368246769003809
"10784","no","no",0.729254362199914,0.270745637800086
"10785","no","no",0.505453847120344,0.494546152879656
"10786","no","no",0.518759891397217,0.481240108602783
"10787","no","no",0.610644381090942,0.389355618909058
"10788","no","no",0.610279896163568,0.389720103836432
"10789","no","no",0.584404524144356,0.415595475855644
"10790","no","no",0.699021901426291,0.300978098573709
"10791","no","no",0.691038769176907,0.308961230823093
"10792","no","no",0.650475755233433,0.349524244766567
"10793","no","yes",0.501192062347558,0.498807937652442
"10794","no","yes",0.444086583388818,0.555913416611181
"10795","no","no",0.717522804297437,0.282477195702564
"10796","no","no",0.590935035492333,0.409064964507667
"10797","yes","no",0.635984094753565,0.364015905246435
"10798","no","no",0.694690662335583,0.305309337664417
"10799","no","no",0.590935035492333,0.409064964507667
"10800","no","no",0.67112955264347,0.328870447356529
"10801","no","no",0.722858294779291,0.277141705220708
"10802","no","no",0.667421271735868,0.332578728264132
"10803","no","no",0.491340404930681,0.508659595069319
"10804","no","no",0.656551012565985,0.343448987434015
"10805","no","no",0.616072818252872,0.383927181747128
"10806","no","no",0.656551012565985,0.343448987434015
"10807","no","no",0.713067519385664,0.286932480614336
"10808","no","no",0.614040066684468,0.385959933315532
"10809","no","no",0.568203764163461,0.43179623583654
"10810","no","no",0.660193942304568,0.339806057695432
"10811","no","no",0.650927392665345,0.349072607334655
"10812","no","no",0.650447874978182,0.349552125021818
"10813","no","no",0.663820164441583,0.336179835558417
"10814","yes","no",0.610644381090942,0.389355618909058
"10815","no","no",0.575333411389199,0.424666588610801
"10816","no","no",0.625345488376687,0.374654511623313
"10817","no","no",0.641941334316418,0.358058665683582
"10818","no","no",0.586633426292534,0.413366573707466
"10819","no","no",0.545838102141013,0.454161897858987
"10820","yes","yes",0.475241615287148,0.524758384712852
"10821","no","no",0.571445816074459,0.428554183925541
"10822","no","no",0.655440267828031,0.344559732171969
"10823","no","yes",0.469880653218772,0.530119346781228
"10824","no","no",0.627119818684742,0.372880181315258
"10825","yes","no",0.790381598459153,0.209618401540847
"10826","no","yes",0.473817321813705,0.526182678186295
"10827","yes","no",0.543331705324007,0.456668294675993
"10828","yes","yes",0.419609161282399,0.580390838717601
"10829","no","no",0.53193237189469,0.46806762810531
"10830","yes","no",0.684913892443323,0.315086107556677
"10831","no","no",0.770189636973698,0.229810363026301
"10832","no","no",0.63141574030013,0.36858425969987
"10833","no","yes",0.473962875013168,0.526037124986832
"10834","no","no",0.493950645001207,0.506049354998793
"10835","yes","no",0.465486774564382,0.534513225435618
"10836","no","no",0.659908181993601,0.340091818006399
"10837","yes","yes",0.270807690195965,0.729192309804035
"10838","no","no",0.622065525444317,0.377934474555683
"10839","no","yes",0.480648479831333,0.519351520168667
"10840","yes","no",0.626077394392048,0.373922605607952
"10841","no","no",0.639982236739805,0.360017763260195
"10842","no","no",0.624648783030954,0.375351216969046
"10843","yes","no",0.53204337858104,0.46795662141896
"10844","no","yes",0.432155691948394,0.567844308051606
"10845","no","no",0.619227673521093,0.380772326478907
"10846","no","no",0.532389755273004,0.467610244726996
"10847","yes","no",0.687097197855155,0.312902802144846
"10848","yes","no",0.500428513593876,0.499571486406124
"10849","no","no",0.672237130942972,0.327762869057028
"10850","no","no",0.623668227680486,0.376331772319514
"10851","no","no",0.547014362182333,0.452985637817666
"10852","no","no",0.479028354659575,0.520971645340424
"10853","no","no",0.565876247293077,0.434123752706922
"10854","no","no",0.636291526622108,0.363708473377892
"10855","no","no",0.511613792294603,0.488386207705397
"10856","yes","no",0.604001697651769,0.395998302348231
"10857","no","no",0.508661735245066,0.491338264754934
"10858","no","no",0.601789697166329,0.398210302833671
"10859","no","no",0.487772410174991,0.512227589825009
"10860","no","no",0.586293572808686,0.413706427191314
"10861","no","no",0.508661735245066,0.491338264754934
"10862","no","yes",0.449216135284673,0.550783864715327
"10863","no","no",0.544052445391623,0.455947554608377
"10864","no","yes",0.374427286419735,0.625572713580265
"10865","no","no",0.775523665507567,0.224476334492433
"10866","yes","yes",0.519606768172061,0.480393231827939
"10867","no","no",0.69341762520945,0.30658237479055
"10868","no","yes",0.481552602218083,0.518447397781917
"10869","no","yes",0.375375155836049,0.624624844163951
"10870","no","no",0.826947077927015,0.173052922072985
"10871","no","no",0.489086408480255,0.510913591519745
"10872","no","no",0.704878795151341,0.29512120484866
"10873","no","no",0.556246849014289,0.443753150985711
"10874","no","no",0.625585762060234,0.374414237939766
"10875","no","yes",0.400002847985927,0.599997152014073
"10876","no","yes",0.431597335155677,0.568402664844324
"10877","no","no",0.544052445391623,0.455947554608377
"10878","no","yes",0.369567141334639,0.630432858665361
"10879","yes","no",0.686574356647925,0.313425643352076
"10880","no","no",0.644816863034628,0.355183136965372
"10881","no","yes",0.409558571597486,0.590441428402514
"10882","no","no",0.59591940831,0.404080591689999
"10883","no","yes",0.432756972308181,0.567243027691818
"10884","no","no",0.657249889717186,0.342750110282814
"10885","no","no",0.751958022536957,0.248041977463043
"10886","yes","no",0.704496822257192,0.295503177742807
"10887","no","no",0.766586203500868,0.233413796499132
"10888","no","no",0.510871717116489,0.489128282883511
"10889","no","no",0.487770690883583,0.512229309116417
"10890","no","no",0.484017305482206,0.515982694517794
"10891","no","no",0.526793446912024,0.473206553087976
"10892","no","yes",0.392004051358101,0.6079959486419
"10893","yes","no",0.53667140719719,0.46332859280281
"10894","yes","no",0.579573023948141,0.420426976051859
"10895","no","yes",0.409337382008704,0.590662617991296
"10896","no","no",0.515974470656079,0.484025529343921
"10897","no","no",0.819909368681908,0.180090631318092
"10898","no","yes",0.400002847985927,0.599997152014073
"10899","no","yes",0.440216140306704,0.559783859693297
"10900","no","no",0.521812366031338,0.478187633968662
"10901","no","no",0.485476426195455,0.514523573804545
"10902","no","no",0.557090083504088,0.442909916495912
"10903","no","no",0.525233858216343,0.474766141783657
"10904","no","no",0.492432442892311,0.507567557107689
"10905","no","no",0.585769106735994,0.414230893264006
"10906","no","yes",0.45871377443065,0.54128622556935
"10907","no","no",0.520252484653441,0.479747515346559
"10908","no","no",0.505808127048143,0.494191872951857
"10909","yes","yes",0.34135798686571,0.658642013134291
"10910","no","yes",0.443505632834244,0.556494367165756
"10911","no","yes",0.229722586948157,0.770277413051843
"10912","no","no",0.558186232227792,0.441813767772207
"10913","no","no",0.652929478545506,0.347070521454493
"10914","yes","no",0.504984496915947,0.495015503084053
"10915","no","no",0.606783234241931,0.393216765758068
"10916","no","no",0.731383093958594,0.268616906041406
"10917","no","no",0.613176026417643,0.386823973582357
"10918","yes","no",0.558186232227792,0.441813767772207
"10919","no","yes",0.180567989309174,0.819432010690826
"10920","no","yes",0.322654891971217,0.677345108028783
"10921","no","no",0.679757294805054,0.320242705194946
"10922","no","yes",0.318704896228079,0.681295103771922
"10923","yes","no",0.589892154164088,0.410107845835912
"10924","no","no",0.66250280306178,0.33749719693822
"10925","no","yes",0.231182409271825,0.768817590728175
"10926","yes","no",0.597372830961228,0.402627169038772
"10927","no","no",0.724031505526167,0.275968494473832
"10928","no","no",0.691028745856984,0.308971254143016
"10929","no","yes",0.392479035937826,0.607520964062173
"10930","no","no",0.775657922357104,0.224342077642896
"10931","no","no",0.687719167021919,0.312280832978081
"10932","no","no",0.625088460463429,0.374911539536571
"10933","no","no",0.677142215858908,0.322857784141092
"10934","no","no",0.731004288401555,0.268995711598445
"10935","no","no",0.596723948856491,0.40327605114351
"10936","no","no",0.737489484680325,0.262510515319674
"10937","no","no",0.634921951241257,0.365078048758743
"10938","yes","yes",0.42463258838312,0.575367411616879
"10939","no","no",0.713558998211175,0.286441001788825
"10940","no","no",0.65383493046135,0.34616506953865
"10941","no","no",0.645261757443828,0.354738242556173
"10942","yes","yes",0.15915244431175,0.840847555688251
"10943","no","yes",0.197574640176406,0.802425359823593
"10944","no","yes",0.428451862370635,0.571548137629365
"10945","no","yes",0.357697490140237,0.642302509859763
"10946","yes","yes",0.435418339426778,0.564581660573222
"10947","yes","yes",0.252425003027665,0.747574996972336
"10948","no","yes",0.336567992451007,0.663432007548993
"10949","no","yes",0.362947347239158,0.637052652760842
"10950","yes","yes",0.484141815336649,0.515858184663351
"10951","no","yes",0.17833718015098,0.82166281984902
"10952","no","no",0.483331963074256,0.516668036925744
"10953","no","yes",0.240201590202383,0.759798409797617
"10954","no","yes",0.410900071886827,0.589099928113173
"10955","no","yes",0.29578317782137,0.704216822178631
"10956","yes","yes",0.367558209774841,0.63244179022516
"10957","no","yes",0.410906016378494,0.589093983621507
"10958","no","yes",0.352644311771615,0.647355688228385
"10959","no","yes",0.25445867298786,0.74554132701214
"10960","no","yes",0.233668448746311,0.766331551253689
"10961","no","yes",0.183178565709539,0.816821434290461
"10962","no","yes",0.467346139116991,0.532653860883009
"10963","no","yes",0.344044684545785,0.655955315454215
"10964","no","yes",0.169058928011988,0.830941071988012
"10965","yes","yes",0.306990649985068,0.693009350014932
"10966","yes","yes",0.177803341389796,0.822196658610203
"10967","no","yes",0.367558209774841,0.63244179022516
"10968","no","yes",0.207921208272586,0.792078791727415
"10969","yes","yes",0.251120571620932,0.748879428379068
"10970","no","yes",0.284035628480184,0.715964371519816
"10971","no","yes",0.459779744821707,0.540220255178293
"10972","no","yes",0.327021874039567,0.672978125960434
"10973","no","no",0.546055361090482,0.453944638909518
"10974","no","yes",0.196587994437073,0.803412005562927
"10975","no","no",0.588217532947008,0.411782467052991
"10976","yes","yes",0.309968765387647,0.690031234612353
"10977","yes","yes",0.262623188722457,0.737376811277543
"10978","no","yes",0.385426319110519,0.614573680889481
"10979","yes","yes",0.319483111272347,0.680516888727653
"10980","no","yes",0.360244210994706,0.639755789005294
"10981","yes","yes",0.167958502059701,0.8320414979403
"10982","yes","yes",0.309968765387647,0.690031234612353
"10983","no","yes",0.323142423828632,0.676857576171368
"10984","yes","yes",0.27569650196242,0.72430349803758
"10985","yes","yes",0.237504733749965,0.762495266250036
"10986","yes","yes",0.182422281403741,0.81757771859626
"10987","no","yes",0.359104688392972,0.640895311607029
"10988","yes","yes",0.231849489453784,0.768150510546216
"10989","no","yes",0.244059248793444,0.755940751206556
"10990","no","yes",0.470954676342647,0.529045323657353
"10991","yes","yes",0.309968765387647,0.690031234612353
"10992","yes","no",0.536647133785937,0.463352866214063
"10993","no","no",0.494932999887231,0.505067000112769
"10994","yes","yes",0.278389710182801,0.721610289817199
"10995","no","yes",0.24662867244232,0.75337132755768
"10996","no","yes",0.380083367050216,0.619916632949784
"10997","no","yes",0.33351853570974,0.66648146429026
"10998","yes","yes",0.305991463843681,0.694008536156318
"10999","no","yes",0.506546916382193,0.493453083617807
"11000","no","yes",0.349318849806362,0.650681150193638
"11001","no","yes",0.307955686513695,0.692044313486305
"11002","no","yes",0.348439290665572,0.651560709334427
"11003","no","yes",0.414086268326582,0.585913731673418
"11004","no","yes",0.181497351766512,0.818502648233488
"11005","no","yes",0.171655078559264,0.828344921440736
"11006","no","yes",0.280180814944436,0.719819185055564
"11007","yes","yes",0.19282956635236,0.80717043364764
"11008","yes","yes",0.406028324430153,0.593971675569847
"11009","yes","yes",0.0952254922418103,0.90477450775819
"11010","no","yes",0.216516348928244,0.783483651071756
"11011","yes","no",0.525639713181226,0.474360286818773
"11012","yes","yes",0.183869724009774,0.816130275990226
"11013","yes","yes",0.39130154319998,0.60869845680002
"11014","no","yes",0.318392110584804,0.681607889415196
"11015","yes","yes",0.403045678904345,0.596954321095655
"11016","no","no",0.510876658713662,0.489123341286338
"11017","no","yes",0.216516348928244,0.783483651071756
"11018","yes","yes",0.212285293341252,0.787714706658748
"11019","yes","yes",0.236827323787651,0.763172676212349
"11020","yes","yes",0.306303031681253,0.693696968318746
"11021","no","yes",0.273054249981804,0.726945750018196
"11022","yes","yes",0.311231782124497,0.688768217875503
"11023","no","yes",0.484959727928442,0.515040272071558
"11024","no","no",0.571051295050697,0.428948704949303
"11025","yes","yes",0.238469899340744,0.761530100659256
"11026","no","yes",0.179318426148997,0.820681573851003
"11027","yes","yes",0.209720485430681,0.790279514569319
"11028","yes","yes",0.209720485430681,0.790279514569319
"11029","no","yes",0.145016401541768,0.854983598458232
"11030","no","yes",0.44986625664143,0.55013374335857
"11031","no","yes",0.216516348928244,0.783483651071756
"11032","no","yes",0.211213365756121,0.78878663424388
"11033","no","yes",0.316783720240779,0.683216279759221
"11034","no","yes",0.291406842171281,0.708593157828719
"11035","no","yes",0.291406842171281,0.708593157828719
"11036","yes","yes",0.183869724009774,0.816130275990226
"11037","yes","yes",0.0836165348143061,0.916383465185694
"11038","yes","yes",0.085773940363456,0.914226059636544
"11039","no","yes",0.361848502625272,0.638151497374728
"11040","no","yes",0.207938335862709,0.792061664137291
"11041","no","yes",0.27400553619559,0.72599446380441
"11042","no","yes",0.309480077200903,0.690519922799097
"11043","no","yes",0.240661196075108,0.759338803924892
"11044","no","yes",0.405653443701321,0.59434655629868
"11045","no","yes",0.355415760599726,0.644584239400275
"11046","yes","yes",0.115699626321595,0.884300373678404
"11047","no","no",0.480866940592857,0.519133059407143
"11048","yes","yes",0.423014825621265,0.576985174378736
"11049","no","yes",0.348844109662702,0.651155890337298
"11050","no","yes",0.552974251579216,0.447025748420784
"11051","no","yes",0.142747968394746,0.857252031605254
"11052","no","yes",0.328392195209018,0.671607804790981
"11053","no","yes",0.403807989665093,0.596192010334907
"11054","no","yes",0.393836699694852,0.606163300305149
"11055","yes","yes",0.356533271523477,0.643466728476523
"11056","yes","yes",0.147890107747611,0.852109892252389
"11057","yes","yes",0.323020335645448,0.676979664354552
"11058","yes","yes",0.248727193414601,0.751272806585399
"11059","yes","yes",0.0988834160042147,0.901116583995785
"11060","yes","yes",0.239149114203883,0.760850885796118
"11061","yes","yes",0.275136944135211,0.724863055864789
"11062","yes","yes",0.325691961588681,0.674308038411319
"11063","yes","yes",0.343956974870761,0.65604302512924
"11064","no","yes",0.275813899123854,0.724186100876146
"11065","no","yes",0.365766079564977,0.634233920435023
"11066","no","yes",0.319702268933951,0.680297731066049
"11067","no","yes",0.294122410639058,0.705877589360942
"11068","yes","yes",0.260506408321628,0.739493591678372
"11069","no","yes",0.325691961588681,0.674308038411319
"11070","yes","yes",0.360554219271485,0.639445780728515
"11071","no","yes",0.4024061514594,0.5975938485406
"11072","no","yes",0.12465793126516,0.87534206873484
"11073","no","yes",0.317623041767191,0.682376958232808
"11074","no","yes",0.254316396872394,0.745683603127606
"11075","yes","yes",0.252550769449004,0.747449230550997
"11076","no","yes",0.401229019347244,0.598770980652756
"11077","no","yes",0.222528464577297,0.777471535422703
"11078","yes","yes",0.238211611556003,0.761788388443997
"11079","yes","yes",0.455684047617539,0.544315952382461
"11080","no","yes",0.157376558255784,0.842623441744216
"11081","yes","yes",0.151029695131164,0.848970304868836
"11082","yes","yes",0.314402311418647,0.685597688581352
"11083","no","yes",0.206016756374099,0.793983243625901
"11084","yes","yes",0.368678428056238,0.631321571943763
"11085","yes","yes",0.284735834462627,0.715264165537372
"11086","no","yes",0.392522680310791,0.607477319689209
"11087","no","yes",0.109147818316782,0.890852181683218
"11088","no","yes",0.208640666542228,0.791359333457772
"11089","yes","yes",0.219119301886425,0.780880698113574
"11090","yes","yes",0.102903751015453,0.897096248984547
"11091","no","yes",0.21147639569816,0.788523604301839
"11092","no","yes",0.229024646234792,0.770975353765208
"11093","no","yes",0.157292563945216,0.842707436054784
"11094","no","yes",0.309631117177914,0.690368882822086
"11095","no","yes",0.334310750025054,0.665689249974946
"11096","no","yes",0.166877270428698,0.833122729571303
"11097","no","yes",0.147859708101702,0.852140291898298
"11098","yes","yes",0.273084207776006,0.726915792223995
"11099","yes","yes",0.32944209889849,0.67055790110151
"11100","yes","yes",0.32614250595049,0.67385749404951
"11101","no","yes",0.372520440174306,0.627479559825694
"11102","yes","yes",0.407179341843681,0.592820658156319
"11103","no","yes",0.14184265100347,0.85815734899653
"11104","yes","yes",0.21164208156834,0.788357918431659
"11105","yes","yes",0.301720010655318,0.698279989344682
"11106","no","yes",0.415545919880136,0.584454080119864
"11107","no","yes",0.282909685458527,0.717090314541472
"11108","yes","yes",0.282321784618265,0.717678215381735
"11109","no","yes",0.159124517627693,0.840875482372307
"11110","no","yes",0.300787487849773,0.699212512150227
"11111","no","yes",0.253532132295061,0.74646786770494
"11112","yes","yes",0.293779686086167,0.706220313913833
"11113","yes","yes",0.240281584952586,0.759718415047414
"11114","no","yes",0.253737452265848,0.746262547734152
"11115","no","yes",0.272096948896722,0.727903051103278
"11116","yes","yes",0.226564469230438,0.773435530769562
"11117","yes","yes",0.32514266226454,0.67485733773546
"11118","no","yes",0.220855747820877,0.779144252179123
"11119","yes","yes",0.394828968454182,0.605171031545819
"11120","no","yes",0.253500737317281,0.746499262682719
"11121","no","yes",0.33449928934296,0.66550071065704
"11122","no","yes",0.384999720582825,0.615000279417176
"11123","no","yes",0.171344122881571,0.828655877118429
"11124","yes","yes",0.326883153357129,0.673116846642871
"11125","yes","yes",0.268030576700427,0.731969423299573
"11126","no","yes",0.344003608844817,0.655996391155182
